Texttime,Time,Wind offshore MWh,Wind onshore MWh,Photovoltaics MWh,Actual grid load consumption MWh,Residual load MWh,Price comparison DA
02-04-25 0:00,02-04-25 0:00,504,"5,578.25",0,"12,217.75","6,625.50",68.06
02-04-25 0:15,02-04-25 0:15,484.75,"5,550.00",0,"12,052.75","6,539.75",68.06
02-04-25 0:30,02-04-25 0:30,469.25,"5,426.25",0,"11,994.50","6,559.00",68.06
02-04-25 0:45,02-04-25 0:45,452.5,"5,343.75",0,"11,852.25","6,496.25",68.06
02-04-25 1:00,02-04-25 1:00,434.5,"5,290.75",0,"11,766.50","6,486.75",66.93
02-04-25 1:15,02-04-25 1:15,426,"5,239.25",0,"11,656.25","6,439.50",66.93
02-04-25 1:30,02-04-25 1:30,421.5,"5,197.50",0,"11,581.25","6,429.75",66.93
02-04-25 1:45,02-04-25 1:45,404.25,"5,154.50",0,"11,586.00","6,498.00",66.93
02-04-25 2:00,02-04-25 2:00,386,"5,100.00",0,"11,495.75","6,458.00",66.8
02-04-25 2:15,02-04-25 2:15,374.5,"5,069.50",0,"11,484.25","6,484.00",66.8
02-04-25 2:30,02-04-25 2:30,360.75,"5,016.25",0,"11,508.00","6,546.75",66.8
02-04-25 2:45,02-04-25 2:45,350.25,"4,967.00",0,"11,573.25","6,651.25",66.8
02-04-25 3:00,02-04-25 3:00,346,"5,026.75",0,"11,547.25","6,656.50",67.97
02-04-25 3:15,02-04-25 3:15,346.75,"4,970.75",0,"11,551.25","6,680.25",67.97
02-04-25 3:30,02-04-25 3:30,337.75,"4,939.75",0,"11,566.00","6,712.50",67.97
02-04-25 3:45,02-04-25 3:45,342,"4,891.00",0,"11,615.50","6,776.75",67.97
02-04-25 4:00,02-04-25 4:00,367,"4,882.00",0,"11,692.00","6,863.50",68.9
02-04-25 4:15,02-04-25 4:15,381.75,"4,897.75",0,"11,774.25","6,949.25",68.9
02-04-25 4:30,02-04-25 4:30,388.5,"4,852.75",0,"11,907.25","7,084.50",68.9
02-04-25 4:45,02-04-25 4:45,392.75,"4,812.75",0,"12,105.25","7,281.25",68.9
02-04-25 5:00,02-04-25 5:00,402,"4,782.50",0,"12,336.50","7,507.75",82.18
02-04-25 5:15,02-04-25 5:15,416.5,"4,753.00",0,"12,570.25","7,723.50",82.18
02-04-25 5:30,02-04-25 5:30,441.25,"4,727.50",0,"12,703.25","7,844.25",82.18
02-04-25 5:45,02-04-25 5:45,469.75,"4,716.25",0,"13,015.75","8,140.25",82.18
02-04-25 6:00,02-04-25 6:00,485.25,"4,793.75",0,"13,575.00","8,633.50",113.84
02-04-25 6:15,02-04-25 6:15,501.5,"4,780.00",0,"13,941.00","8,988.00",113.84
02-04-25 6:30,02-04-25 6:30,528,"4,746.50",0.75,"14,319.75","9,350.25",113.84
02-04-25 6:45,02-04-25 6:45,538.25,"4,729.75",28,"14,660.50","9,653.25",113.84
02-04-25 7:00,02-04-25 7:00,553.75,"4,712.25",146,"15,099.00","9,990.25",150.31
02-04-25 7:15,02-04-25 7:15,569.25,"4,636.25",372.5,"15,278.50","9,987.50",150.31
02-04-25 7:30,02-04-25 7:30,605.75,"4,530.50",691.75,"15,486.25","9,928.00",150.31
02-04-25 7:45,02-04-25 7:45,624.5,"4,413.00","1,099.75","15,634.75","9,745.00",150.31
02-04-25 8:00,02-04-25 8:00,639,"4,238.75","1,586.50","15,869.00","9,611.75",124.7
02-04-25 8:15,02-04-25 8:15,654.25,"4,007.25","2,144.50","16,042.75","9,435.50",124.7
02-04-25 8:30,02-04-25 8:30,670.5,"3,785.00","2,766.00","16,182.25","9,211.25",124.7
02-04-25 8:45,02-04-25 8:45,686,"3,542.50","3,422.00","16,229.25","8,890.75",124.7
02-04-25 9:00,02-04-25 9:00,709,"3,170.50","4,079.50","16,245.50","8,505.00",84.74
02-04-25 9:15,02-04-25 9:15,702,"3,000.00","4,759.00","16,286.00","8,116.50",84.74
02-04-25 9:30,02-04-25 9:30,695.5,"2,846.50","5,422.75","16,460.25","7,828.25",84.74
02-04-25 9:45,02-04-25 9:45,689.5,"2,747.75","6,059.50","16,465.00","7,331.25",84.74
02-04-25 10:00,02-04-25 10:00,678.5,"2,701.00","6,653.25","16,477.50","6,813.25",48.38
02-04-25 10:15,02-04-25 10:15,661,"2,730.75","7,202.25","16,544.25","6,304.00",48.38
02-04-25 10:30,02-04-25 10:30,642.25,"2,791.25","7,705.00","16,516.50","5,718.00",48.38
02-04-25 10:45,02-04-25 10:45,623,"2,865.00","8,162.00","16,636.25","5,305.75",48.38
02-04-25 11:00,02-04-25 11:00,594.5,"2,941.25","8,567.75","16,544.25","4,725.50",0
02-04-25 11:15,02-04-25 11:15,580.5,"3,039.25","8,949.75","16,487.50","4,223.25",0
02-04-25 11:30,02-04-25 11:30,565.75,"3,140.50","9,290.50","16,479.75","3,805.50",0
02-04-25 11:45,02-04-25 11:45,551.25,"3,261.00","9,578.75","16,515.00","3,482.00",0
02-04-25 12:00,02-04-25 12:00,537.75,"3,384.25","9,806.00","16,467.25","3,134.75",-4.92
02-04-25 12:15,02-04-25 12:15,530.75,"3,509.00","9,969.50","16,411.25","2,823.00",-4.92
02-04-25 12:30,02-04-25 12:30,523.25,"3,639.00","10,086.75","16,256.50","2,457.00",-4.92
02-04-25 12:45,02-04-25 12:45,515.5,"3,765.50","10,155.75","16,265.25","2,303.75",-4.92
02-04-25 13:00,02-04-25 13:00,509.25,"3,885.25","10,183.75","16,127.75","2,035.75",-20.06
02-04-25 13:15,02-04-25 13:15,507,"4,011.25","10,175.00","16,084.25","1,886.75",-20.06
02-04-25 13:30,02-04-25 13:30,502.75,"4,142.00","10,131.25","15,998.50","1,698.75",-20.06
02-04-25 13:45,02-04-25 13:45,501,"4,279.00","10,041.75","15,873.75","1,526.50",-20.06
02-04-25 14:00,02-04-25 14:00,491,"4,401.75","9,957.50","15,732.25","1,375.00",-21.02
02-04-25 14:15,02-04-25 14:15,497,"4,539.75","9,775.25","15,589.00","1,270.50",-21.02
02-04-25 14:30,02-04-25 14:30,504,"4,678.00","9,548.75","15,460.00","1,212.00",-21.02
02-04-25 14:45,02-04-25 14:45,510,"4,807.00","9,286.00","15,351.00","1,219.75",-21.02
02-04-25 15:00,02-04-25 15:00,520.25,"4,949.50","8,988.00","15,274.75","1,320.75",-10
02-04-25 15:15,02-04-25 15:15,537.5,"5,071.25","8,656.75","15,084.00","1,316.25",-10
02-04-25 15:30,02-04-25 15:30,555.5,"5,208.75","8,301.75","15,019.25","1,444.50",-10
02-04-25 15:45,02-04-25 15:45,569,"5,349.75","7,916.00","14,898.00","1,511.25",-10
02-04-25 16:00,02-04-25 16:00,587.5,"5,483.25","7,475.25","14,992.00","1,856.25",-1.73
02-04-25 16:15,02-04-25 16:15,612.25,"5,585.75","6,974.00","15,036.00","2,212.75",-1.73
02-04-25 16:30,02-04-25 16:30,636.25,"5,676.25","6,425.50","15,000.25","2,561.25",-1.73
02-04-25 16:45,02-04-25 16:45,656.5,"5,767.25","5,836.00","14,923.50","2,944.25",-1.73
02-04-25 17:00,02-04-25 17:00,709.25,"5,830.50","5,204.50","15,030.00","3,530.75",15.37
02-04-25 17:15,02-04-25 17:15,739,"5,863.25","4,529.00","15,196.75","4,231.50",15.37
02-04-25 17:30,02-04-25 17:30,806.5,"5,860.75","3,833.25","15,360.25","5,045.50",15.37
02-04-25 17:45,02-04-25 17:45,835.5,"5,807.75","3,149.25","15,410.25","5,776.00",15.37
02-04-25 18:00,02-04-25 18:00,860.75,"5,760.00","2,498.50","15,459.50","6,494.75",88.84
02-04-25 18:15,02-04-25 18:15,889.5,"5,713.25","1,886.75","15,492.50","7,159.00",88.84
02-04-25 18:30,02-04-25 18:30,916,"5,670.75","1,332.75","15,499.00","7,728.50",88.84
02-04-25 18:45,02-04-25 18:45,940.5,"5,636.00",869,"15,525.00","8,227.75",88.84
02-04-25 19:00,02-04-25 19:00,964.5,"5,629.50",527.5,"15,547.50","8,572.50",125.35
02-04-25 19:15,02-04-25 19:15,983.25,"5,730.25",298,"15,562.75","8,695.75",125.35
02-04-25 19:30,02-04-25 19:30,999.25,"5,830.25",141.75,"15,539.75","8,702.25",125.35
02-04-25 19:45,02-04-25 19:45,"1,015.75","5,938.75",43.75,"15,381.25","8,506.25",125.35
02-04-25 20:00,02-04-25 20:00,"1,028.25","6,044.00",5,"15,244.75","8,294.75",114
02-04-25 20:15,02-04-25 20:15,"1,032.75","6,130.75",0,"15,019.25","7,985.50",114
02-04-25 20:30,02-04-25 20:30,"1,037.50","6,210.50",0,"14,818.50","7,708.25",114
02-04-25 20:45,02-04-25 20:45,"1,038.50","6,287.00",0,"14,644.75","7,461.25",114
02-04-25 21:00,02-04-25 21:00,"1,040.00","6,343.50",0,"14,529.75","7,297.00",96.07
02-04-25 21:15,02-04-25 21:15,"1,038.50","6,368.50",0,"14,295.75","7,049.75",96.07
02-04-25 21:30,02-04-25 21:30,"1,036.25","6,387.50",0,"14,133.00","6,880.00",96.07
02-04-25 21:45,02-04-25 21:45,"1,033.50","6,392.25",0,"13,877.75","6,631.50",96.07
02-04-25 22:00,02-04-25 22:00,"1,027.25","6,272.75",0,"13,694.75","6,572.25",82.63
02-04-25 22:15,02-04-25 22:15,"1,021.50","6,230.25",0,"13,508.00","6,424.25",82.63
02-04-25 22:30,02-04-25 22:30,"1,016.50","6,188.00",0,"13,272.00","6,227.00",82.63
02-04-25 22:45,02-04-25 22:45,"1,010.75","6,126.50",0,"13,049.00","6,058.25",82.63
02-04-25 23:00,02-04-25 23:00,"1,004.25","6,058.75",0,"12,763.50","5,843.25",71.43
02-04-25 23:15,02-04-25 23:15,994,"5,977.25",0,"12,582.25","5,764.25",71.43
02-04-25 23:30,02-04-25 23:30,983.25,"5,895.25",0,"12,388.00","5,671.00",71.43
02-04-25 23:45,02-04-25 23:45,973,"5,813.75",0,"12,233.25","5,618.75",71.43
03-04-25 0:00,03-04-25 0:00,"1,130.75","6,232.00",0,"11,921.00","5,242.00",67
03-04-25 0:15,03-04-25 0:15,"1,112.00","6,097.50",0,"11,745.75","5,184.25",67
03-04-25 0:30,03-04-25 0:30,"1,090.50","5,934.00",0,"11,677.50","5,233.50",67
03-04-25 0:45,03-04-25 0:45,"1,071.00","5,773.50",0,"11,519.50","5,196.75",67
03-04-25 1:00,03-04-25 1:00,"1,038.75","5,619.75",0,"11,388.75","5,190.25",67
03-04-25 1:15,03-04-25 1:15,"1,030.75","5,484.00",0,"11,311.75","5,191.25",67
03-04-25 1:30,03-04-25 1:30,"1,027.50","5,337.25",0,"11,278.25","5,290.50",67
03-04-25 1:45,03-04-25 1:45,"1,009.50","5,201.75",0,"11,243.00","5,389.75",67
03-04-25 2:00,03-04-25 2:00,978.75,"5,085.75",0,"11,173.50","5,447.75",67
03-04-25 2:15,03-04-25 2:15,945.75,"5,013.50",0,"11,198.00","5,592.50",67
03-04-25 2:30,03-04-25 2:30,921.5,"4,901.50",0,"11,202.75","5,717.25",67
03-04-25 2:45,03-04-25 2:45,892.5,"4,790.00",0,"11,196.75","5,832.25",67
03-04-25 3:00,03-04-25 3:00,870.5,"4,764.75",0,"11,197.75","5,944.25",68.95
03-04-25 3:15,03-04-25 3:15,845.5,"4,679.50",0,"11,220.75","6,066.00",68.95
03-04-25 3:30,03-04-25 3:30,831.5,"4,593.25",0,"11,238.25","6,183.00",68.95
03-04-25 3:45,03-04-25 3:45,803.25,"4,536.25",0,"11,278.25","6,315.75",68.95
03-04-25 4:00,03-04-25 4:00,764.5,"4,479.75",0,"11,349.00","6,469.75",71
03-04-25 4:15,03-04-25 4:15,732,"4,428.50",0,"11,407.75","6,598.25",71
03-04-25 4:30,03-04-25 4:30,718.5,"4,362.25",0,"11,566.00","6,822.00",71
03-04-25 4:45,03-04-25 4:45,705,"4,317.00",0,"11,710.50","7,030.75",71
03-04-25 5:00,03-04-25 5:00,699.25,"4,288.00",0,"11,973.50","7,350.50",86.22
03-04-25 5:15,03-04-25 5:15,687.25,"4,267.75",0,"12,173.25","7,594.00",86.22
03-04-25 5:30,03-04-25 5:30,678.25,"4,261.50",0,"12,468.25","7,923.75",86.22
03-04-25 5:45,03-04-25 5:45,673.25,"4,238.75",0,"12,835.00","8,330.00",86.22
03-04-25 6:00,03-04-25 6:00,662.5,"4,318.25",0,"13,368.25","8,849.25",129.71
03-04-25 6:15,03-04-25 6:15,632,"4,262.75",0.5,"13,783.75","9,299.25",129.71
03-04-25 6:30,03-04-25 6:30,608.75,"4,186.00",3,"14,120.00","9,677.25",129.71
03-04-25 6:45,03-04-25 6:45,580.5,"4,131.25",46.75,"14,456.50","10,014.25",129.71
03-04-25 7:00,03-04-25 7:00,559.25,"4,057.50",209.25,"14,818.00","10,291.75",162.77
03-04-25 7:15,03-04-25 7:15,544.25,"3,932.50",506.75,"15,047.25","10,321.50",162.77
03-04-25 7:30,03-04-25 7:30,534.5,"3,745.50",918.25,"15,267.00","10,287.00",162.77
03-04-25 7:45,03-04-25 7:45,515,"3,576.50","1,427.25","15,463.50","10,165.50",162.77
03-04-25 8:00,03-04-25 8:00,495.75,"3,365.50","2,023.25","15,728.00","10,032.00",133.3
03-04-25 8:15,03-04-25 8:15,478,"3,116.00","2,698.75","15,847.50","9,739.00",133.3
03-04-25 8:30,03-04-25 8:30,458.75,"2,855.50","3,434.00","15,911.25","9,330.75",133.3
03-04-25 8:45,03-04-25 8:45,441,"2,579.00","4,194.75","16,027.25","8,958.25",133.3
03-04-25 9:00,03-04-25 9:00,420.25,"2,279.75","4,968.50","16,047.00","8,496.00",79.11
03-04-25 9:15,03-04-25 9:15,402,"2,053.50","5,702.00","16,081.25","8,049.25",79.11
03-04-25 9:30,03-04-25 9:30,384.75,"1,839.75","6,405.00","16,185.75","7,696.50",79.11
03-04-25 9:45,03-04-25 9:45,366.25,"1,651.50","7,064.00","16,194.00","7,271.00",79.11
03-04-25 10:00,03-04-25 10:00,348.75,"1,518.75","7,674.50","16,165.50","6,779.50",40.47
03-04-25 10:15,03-04-25 10:15,330.5,"1,461.75","8,242.75","16,266.25","6,377.75",40.47
03-04-25 10:30,03-04-25 10:30,311.25,"1,433.75","8,770.75","16,313.75","5,921.50",40.47
03-04-25 10:45,03-04-25 10:45,292.5,"1,401.50","9,255.00","16,345.00","5,500.50",40.47
03-04-25 11:00,03-04-25 11:00,275.25,"1,375.00","9,667.75","16,363.25","5,128.75",-0.16
03-04-25 11:15,03-04-25 11:15,263.5,"1,372.50","10,020.25","16,377.25","4,789.25",-0.16
03-04-25 11:30,03-04-25 11:30,251.5,"1,365.00","10,324.25","16,378.75","4,481.25",-0.16
03-04-25 11:45,03-04-25 11:45,240.25,"1,343.25","10,587.25","16,324.25","4,157.75",-0.16
03-04-25 12:00,03-04-25 12:00,229.5,"1,339.25","10,809.25","16,226.75","3,845.25",-1.19
03-04-25 12:15,03-04-25 12:15,224.75,"1,339.00","10,971.50","16,174.00","3,655.25",-1.19
03-04-25 12:30,03-04-25 12:30,219,"1,354.50","11,084.00","16,119.50","3,501.25",-1.19
03-04-25 12:45,03-04-25 12:45,213.5,"1,385.00","11,163.00","16,090.50","3,393.25",-1.19
03-04-25 13:00,03-04-25 13:00,210.75,"1,402.00","11,198.25","15,988.25","3,254.75",-8.4
03-04-25 13:15,03-04-25 13:15,210.25,"1,427.50","11,192.75","15,917.00","3,174.00",-8.4
03-04-25 13:30,03-04-25 13:30,211,"1,452.75","11,168.00","15,797.75","3,063.25",-8.4
03-04-25 13:45,03-04-25 13:45,211.75,"1,484.25","11,114.50","15,687.00","2,983.50",-8.4
03-04-25 14:00,03-04-25 14:00,208.75,"1,424.75","11,040.25","15,593.00","2,985.00",-5.85
03-04-25 14:15,03-04-25 14:15,217.25,"1,439.00","10,862.00","15,526.50","3,053.75",-5.85
03-04-25 14:30,03-04-25 14:30,225.25,"1,459.75","10,624.00","15,438.25","3,157.50",-5.85
03-04-25 14:45,03-04-25 14:45,232.75,"1,491.25","10,346.00","15,291.25","3,234.25",-5.85
03-04-25 15:00,03-04-25 15:00,242.75,"1,540.75","10,027.25","15,279.75","3,463.00",-0.27
03-04-25 15:15,03-04-25 15:15,252.75,"1,580.75","9,686.00","15,179.75","3,637.75",-0.27
03-04-25 15:30,03-04-25 15:30,260.25,"1,617.25","9,308.00","15,061.50","3,871.75",-0.27
03-04-25 15:45,03-04-25 15:45,271,"1,638.50","8,889.00","15,011.75","4,239.50",-0.27
03-04-25 16:00,03-04-25 16:00,269.5,"1,639.25","8,411.25","15,036.50","4,747.50",16.09
03-04-25 16:15,03-04-25 16:15,280.25,"1,631.25","7,867.50","14,967.75","5,207.00",16.09
03-04-25 16:30,03-04-25 16:30,292.25,"1,626.00","7,272.25","14,987.00","5,797.00",16.09
03-04-25 16:45,03-04-25 16:45,303.25,"1,613.75","6,626.00","14,923.25","6,366.50",16.09
03-04-25 17:00,03-04-25 17:00,314,"1,597.50","5,925.00","14,940.50","7,081.25",75
03-04-25 17:15,03-04-25 17:15,323.75,"1,576.75","5,161.75","14,864.25","7,782.00",75
03-04-25 17:30,03-04-25 17:30,333.5,"1,561.25","4,361.25","14,899.50","8,624.50",75
03-04-25 17:45,03-04-25 17:45,343.75,"1,551.75","3,568.75","14,909.00","9,425.25",75
03-04-25 18:00,03-04-25 18:00,376.5,"1,547.00","2,820.00","14,970.50","10,208.50",138
03-04-25 18:15,03-04-25 18:15,384,"1,568.50","2,126.25","15,013.25","10,912.50",138
03-04-25 18:30,03-04-25 18:30,391.75,"1,595.25","1,503.25","15,116.25","11,595.50",138
03-04-25 18:45,03-04-25 18:45,401.5,"1,633.75",985.5,"15,079.75","12,027.00",138
03-04-25 19:00,03-04-25 19:00,409,"1,681.50",607,"15,004.75","12,266.75",163.48
03-04-25 19:15,03-04-25 19:15,408.5,"1,789.50",351.75,"15,012.00","12,390.75",163.48
03-04-25 19:30,03-04-25 19:30,408,"1,896.50",171.25,"15,049.25","12,472.50",163.48
03-04-25 19:45,03-04-25 19:45,406.75,"1,996.50",54.25,"14,999.50","12,414.75",163.48
03-04-25 20:00,03-04-25 20:00,403,"2,094.25",5.75,"14,850.75","12,195.00",155.88
03-04-25 20:15,03-04-25 20:15,396.25,"2,184.75",0,"14,757.50","12,004.75",155.88
03-04-25 20:30,03-04-25 20:30,387.25,"2,271.75",0,"14,609.75","11,757.50",155.88
03-04-25 20:45,03-04-25 20:45,379.25,"2,357.25",0,"14,397.75","11,449.00",155.88
03-04-25 21:00,03-04-25 21:00,370.75,"2,446.00",0,"14,194.50","11,154.25",137.03
03-04-25 21:15,03-04-25 21:15,359.5,"2,508.75",0,"14,046.50","10,953.50",137.03
03-04-25 21:30,03-04-25 21:30,349.25,"2,550.25",0,"13,821.50","10,700.50",137.03
03-04-25 21:45,03-04-25 21:45,338.25,"2,571.00",0,"13,614.25","10,490.50",137.03
03-04-25 22:00,03-04-25 22:00,328.25,"2,540.25",0,"13,442.75","10,363.50",113.21
03-04-25 22:15,03-04-25 22:15,315.75,"2,511.75",0,"13,239.25","10,199.25",113.21
03-04-25 22:30,03-04-25 22:30,303,"2,483.25",0,"13,009.75","10,010.75",113.21
03-04-25 22:45,03-04-25 22:45,288.5,"2,434.00",0,"12,771.75","9,835.50",113.21
03-04-25 23:00,03-04-25 23:00,273,"2,381.75",0,"12,548.50","9,681.50",104.63
03-04-25 23:15,03-04-25 23:15,257.5,"2,320.75",0,"12,357.50","9,567.00",104.63
03-04-25 23:30,03-04-25 23:30,242.5,"2,258.75",0,"12,161.25","9,448.75",104.63
03-04-25 23:45,03-04-25 23:45,226,"2,195.50",0,"11,951.00","9,322.00",104.63
04-04-25 0:00,04-04-25 0:00,302.25,"2,468.25",0,"11,927.50","9,662.75",108.34
04-04-25 0:15,04-04-25 0:15,291.5,"2,373.75",0,"11,717.75","9,539.00",108.34
04-04-25 0:30,04-04-25 0:30,275.75,"2,297.00",0,"11,618.75","9,526.25",108.34
04-04-25 0:45,04-04-25 0:45,261.75,"2,205.75",0,"11,515.50","9,506.75",108.34
04-04-25 1:00,04-04-25 1:00,242.75,"2,101.25",0,"11,407.25","9,479.75",103.04
04-04-25 1:15,04-04-25 1:15,225.75,"1,982.25",0,"11,310.50","9,459.50",103.04
04-04-25 1:30,04-04-25 1:30,216.75,"1,883.75",0,"11,219.75","9,453.75",103.04
04-04-25 1:45,04-04-25 1:45,199,"1,803.50",0,"11,227.75","9,532.25",103.04
04-04-25 2:00,04-04-25 2:00,172,"1,719.25",0,"11,183.25","9,557.50",102.89
04-04-25 2:15,04-04-25 2:15,156.75,"1,642.25",0,"11,163.25","9,592.75",102.89
04-04-25 2:30,04-04-25 2:30,150.75,"1,566.25",0,"11,133.25","9,626.50",102.89
04-04-25 2:45,04-04-25 2:45,143,"1,502.25",0,"11,128.00","9,682.25",102.89
04-04-25 3:00,04-04-25 3:00,131.5,"1,455.00",0,"11,179.00","9,791.00",103.61
04-04-25 3:15,04-04-25 3:15,129.25,"1,395.00",0,"11,163.00","9,827.50",103.61
04-04-25 3:30,04-04-25 3:30,126.75,"1,323.75",0,"11,228.25","9,946.50",103.61
04-04-25 3:45,04-04-25 3:45,128.5,"1,275.25",0,"11,254.00","10,026.00",103.61
04-04-25 4:00,04-04-25 4:00,133.25,"1,230.00",0,"11,391.75","10,214.25",105.95
04-04-25 4:15,04-04-25 4:15,139.75,"1,197.75",0,"11,440.75","10,295.25",105.95
04-04-25 4:30,04-04-25 4:30,142.75,"1,164.00",0,"11,581.25","10,467.00",105.95
04-04-25 4:45,04-04-25 4:45,144.75,"1,129.00",0,"11,654.75","10,569.50",105.95
04-04-25 5:00,04-04-25 5:00,148.75,"1,105.00",0,"11,911.00","10,850.50",112.55
04-04-25 5:15,04-04-25 5:15,153,"1,080.75",0,"12,086.25","11,036.75",112.55
04-04-25 5:30,04-04-25 5:30,157,"1,051.25",0,"12,416.00","11,376.25",112.55
04-04-25 5:45,04-04-25 5:45,160.75,"1,027.25",0,"12,694.50","11,662.50",112.55
04-04-25 6:00,04-04-25 6:00,172.5,961,0,"13,196.00","12,164.00",152.67
04-04-25 6:15,04-04-25 6:15,181.5,948,0.25,"13,617.25","12,583.00",152.67
04-04-25 6:30,04-04-25 6:30,193.5,922.75,9.25,"13,997.25","12,952.75",152.67
04-04-25 6:45,04-04-25 6:45,205,921.75,53.25,"14,257.00","13,163.00",152.67
04-04-25 7:00,04-04-25 7:00,210.5,921.75,228.75,"14,654.25","13,396.25",180.17
04-04-25 7:15,04-04-25 7:15,213,893.5,544.75,"14,918.00","13,373.25",180.17
04-04-25 7:30,04-04-25 7:30,221.75,872,967,"15,172.00","13,229.00",180.17
04-04-25 7:45,04-04-25 7:45,225,835.5,"1,490.25","15,282.75","12,840.50",180.17
04-04-25 8:00,04-04-25 8:00,225.5,791,"2,097.75","15,514.50","12,498.75",139.4
04-04-25 8:15,04-04-25 8:15,228.75,744,"2,784.50","15,662.75","11,996.25",139.4
04-04-25 8:30,04-04-25 8:30,229.25,689.75,"3,532.50","15,745.50","11,383.50",139.4
04-04-25 8:45,04-04-25 8:45,230.75,634.25,"4,307.75","15,845.75","10,766.00",139.4
04-04-25 9:00,04-04-25 9:00,233.75,567,"5,095.00","15,914.75","10,131.25",95.68
04-04-25 9:15,04-04-25 9:15,228,512.75,"5,828.75","15,954.00","9,495.75",95.68
04-04-25 9:30,04-04-25 9:30,223.75,461.5,"6,527.00","15,956.00","8,864.00",95.68
04-04-25 9:45,04-04-25 9:45,216.5,415.25,"7,171.75","15,973.50","8,310.00",95.68
04-04-25 10:00,04-04-25 10:00,212.25,371.5,"7,763.75","15,991.00","7,800.00",65
04-04-25 10:15,04-04-25 10:15,215.5,338.75,"8,319.50","16,008.75","7,300.50",65
04-04-25 10:30,04-04-25 10:30,219,315.5,"8,837.00","16,037.00","6,838.50",65
04-04-25 10:45,04-04-25 10:45,222.25,303,"9,312.75","16,054.25","6,389.75",65
04-04-25 11:00,04-04-25 11:00,226.75,291.75,"9,738.75","15,988.25","5,902.75",7.82
04-04-25 11:15,04-04-25 11:15,235.5,308.25,"10,112.50","15,968.50","5,486.75",7.82
04-04-25 11:30,04-04-25 11:30,244.25,325.25,"10,436.50","15,954.50","5,125.50",7.82
04-04-25 11:45,04-04-25 11:45,252.75,331.75,"10,713.50","15,964.75","4,857.50",7.82
04-04-25 12:00,04-04-25 12:00,258.5,335.5,"10,952.75","15,875.25","4,534.00",0
04-04-25 12:15,04-04-25 12:15,261.75,343.5,"11,149.50","15,820.00","4,280.25",0
04-04-25 12:30,04-04-25 12:30,266,357,"11,284.00","15,710.25","4,012.00",0
04-04-25 12:45,04-04-25 12:45,268,376.75,"11,371.50","15,644.25","3,821.75",0
04-04-25 13:00,04-04-25 13:00,272.25,394.25,"11,406.00","15,498.50","3,613.50",-1.31
04-04-25 13:15,04-04-25 13:15,275,409.75,"11,398.25","15,349.00","3,452.00",-1.31
04-04-25 13:30,04-04-25 13:30,279.75,419.75,"11,362.25","15,226.25","3,359.50",-1.31
04-04-25 13:45,04-04-25 13:45,282.75,434,"11,275.00","15,089.50","3,284.50",-1.31
04-04-25 14:00,04-04-25 14:00,242.75,461,"11,155.75","14,965.75","3,271.50",-1.21
04-04-25 14:15,04-04-25 14:15,242.75,479.5,"10,957.50","14,923.00","3,394.50",-1.21
04-04-25 14:30,04-04-25 14:30,243,504.5,"10,705.00","14,773.75","3,449.25",-1.21
04-04-25 14:45,04-04-25 14:45,242,531.75,"10,406.25","14,679.50","3,597.25",-1.21
04-04-25 15:00,04-04-25 15:00,241.25,548.75,"10,068.75","14,622.25","3,836.00",-0.13
04-04-25 15:15,04-04-25 15:15,246,576.5,"9,699.50","14,522.00","4,039.50",-0.13
04-04-25 15:30,04-04-25 15:30,249.5,596.75,"9,304.25","14,475.25","4,341.00",-0.13
04-04-25 15:45,04-04-25 15:45,251.25,608,"8,873.25","14,447.75","4,711.50",-0.13
04-04-25 16:00,04-04-25 16:00,260.25,622.5,"8,400.00","14,538.75","5,242.00",29.7
04-04-25 16:15,04-04-25 16:15,280.25,644.25,"7,867.25","14,499.75","5,693.50",29.7
04-04-25 16:30,04-04-25 16:30,300,666.5,"7,277.75","14,403.00","6,146.00",29.7
04-04-25 16:45,04-04-25 16:45,320,691.25,"6,636.00","14,438.25","6,774.50",29.7
04-04-25 17:00,04-04-25 17:00,339.75,717.75,"5,938.75","14,467.00","7,446.25",79.87
04-04-25 17:15,04-04-25 17:15,360.25,762.5,"5,179.50","14,465.50","8,131.75",79.87
04-04-25 17:30,04-04-25 17:30,378.75,808.75,"4,385.75","14,421.75","8,806.25",79.87
04-04-25 17:45,04-04-25 17:45,398.5,855,"3,600.50","14,465.00","9,560.50",79.87
04-04-25 18:00,04-04-25 18:00,415.25,912.5,"2,856.25","14,560.75","10,323.50",126.35
04-04-25 18:15,04-04-25 18:15,433.25,"1,006.50","2,164.75","14,555.00","10,902.00",126.35
04-04-25 18:30,04-04-25 18:30,450.5,"1,100.00","1,541.50","14,563.50","11,426.75",126.35
04-04-25 18:45,04-04-25 18:45,470.5,"1,197.75","1,020.50","14,617.00","11,895.75",126.35
04-04-25 19:00,04-04-25 19:00,483.5,"1,300.75",636.25,"14,586.75","12,133.75",167.64
04-04-25 19:15,04-04-25 19:15,492.25,"1,463.50",374.25,"14,567.50","12,182.50",167.64
04-04-25 19:30,04-04-25 19:30,500.25,"1,633.00",186.25,"14,523.25","12,125.50",167.64
04-04-25 19:45,04-04-25 19:45,509.25,"1,791.50",61.25,"14,510.75","12,050.50",167.64
04-04-25 20:00,04-04-25 20:00,518.5,"1,955.25",8,"14,364.50","11,772.25",155.99
04-04-25 20:15,04-04-25 20:15,528.25,"2,121.00",0,"14,195.50","11,439.75",155.99
